"Coord1","Coord2","Cost","Length"
"30550.0_31250.0","34650.0_33650.0","58.698485599999955","5869.848480983499"
"56250.0_26150.0","56850.0_28050.0","21.4852816","2148.528137423857"
"43450.0_45550.0","43550.0_45450.0","6.0","200.0"
"57550.0_47450.0","57650.0_48150.0","52.3847768","1224.2640687119285"
"3050.0_55650.0","3550.0_54550.0","29.8994952","1307.1067811865476"
"7250.0_23150.0","10050.0_23950.0","31.3137088","3131.370849898476"
"38250.0_31650.0","39450.0_31250.0","13.6568544","1365.685424949238"
"43850.0_39350.0","44850.0_38750.0","50.284272","1648.528137423857"
"57250.0_46050.0","58450.0_46850.0","23.071068","2307.106781186548"
"13750.0_36250.0","21350.0_34850.0","121.25483519999996","10028.42712474619"
"27050.0_5350.0","27250.0_6350.0","17.071068","1224.2640687119285"
"31850.0_29650.0","33050.0_31450.0","31.3137088","3131.370849898476"
"18450.0_4050.0","18450.0_5950.0","19.0","1900.0"
"14450.0_37850.0","23750.0_41650.0","110.15433039999986","11015.43289325507"
"10150.0_35050.0","12050.0_34350.0","21.8994952","2189.9494936611663"
"39850.0_8950.0","41050.0_11150.0","26.9705632","2697.056274847714"
"13750.0_36250.0","21650.0_35050.0","119.52691279999993","11952.69119345812"
"20950.0_21750.0","21250.0_22450.0","8.2426408","824.2640687119285"
"47350.0_31550.0","48550.0_30350.0","16.9705632","1697.0562748477141"
"38850.0_29350.0","39450.0_31250.0","21.4852816","2148.528137423857"
"43150.0_13950.0","44350.0_12750.0","16.9705632","1697.0562748477141"
"18550.0_13350.0","18950.0_13250.0","9.0","500.0"
"26850.0_23750.0","27650.0_24350.0","10.4852816","1048.528137423857"
"34150.0_4050.0","34950.0_4150.0","14.4142136","1041.4213562373095"
"28050.0_49950.0","28950.0_47750.0","25.7279224","2572.792206135786"
"8250.0_26950.0","8650.0_27150.0","22.3847768","624.2640687119285"
"4750.0_56550.0","5450.0_56650.0","7.4142136","741.4213562373095"
"2050.0_45650.0","3050.0_47450.0","22.142136","2214.213562373095"
"26750.0_15450.0","27950.0_12550.0","33.9705632","3397.056274847714"
"7250.0_13650.0","7550.0_15950.0","24.2426408","2424.2640687119283"
"12150.0_51150.0","14550.0_54850.0","46.94112639999997","4694.112549695428"
"28150.0_29850.0","28550.0_29650.0","22.3847768","624.2640687119285"
"38050.0_31550.0","38850.0_29350.0","25.3137088","2531.370849898476"
"38150.0_19750.0","38950.0_20350.0","10.4852816","1048.528137423857"
"22650.0_50450.0","22850.0_50450.0","8.0","400.0"
"8250.0_26850.0","8350.0_26850.0","1.0","100.0"
"15650.0_5150.0","16150.0_5350.0","6.4142136","641.4213562373095"
"26550.0_31350.0","26650.0_31450.0","1.4142136","141.4213562373095"
"38050.0_31550.0","38250.0_31650.0","2.4142136","241.4213562373095"
"5750.0_16450.0","6450.0_15150.0","47.55634959999999","2189.9494936611663"
"11850.0_10550.0","12350.0_9950.0","14.071068","1007.1067811865476"
"3850.0_22350.0","4950.0_22250.0","53.798990399999994","1365.685424949238"
"37950.0_30550.0","38350.0_31750.0","13.6568544","1365.685424949238"
"37750.0_20550.0","39750.0_19350.0","24.9705632","2497.056274847714"
"51350.0_10550.0","56050.0_11550.0","67.62741759999997","6762.741699796952"
"14050.0_42150.0","14950.0_42850.0","12.4852816","1248.528137423857"
"3550.0_20550.0","3750.0_22350.0","19.6568544","1965.685424949238"
"7250.0_13650.0","7750.0_14350.0","9.071068","907.1067811865476"
"47350.0_17250.0","50750.0_18550.0","43.48528159999999","4348.528137423857"
"29550.0_4050.0","30750.0_5050.0","18.7279224","1872.7922061357856"
"18450.0_9050.0","19850.0_9050.0","70.0","1400.0"
"44550.0_48150.0","47050.0_47250.0","28.7279224","2872.792206135786"
"47550.0_36150.0","51450.0_38750.0","49.769553599999966","4976.955262170047"
"13650.0_9350.0","16450.0_8950.0","33.899495200000004","3389.9494936611663"
"18950.0_13250.0","20350.0_13250.0","37.213204000000005","1707.1067811865476"
"21650.0_35050.0","22450.0_41050.0","63.31370879999997","6331.370849898476"
"28750.0_25550.0","29750.0_22750.0","33.3137088","3331.370849898477"
"3550.0_51550.0","3650.0_51150.0","22.071068","441.4213562373095"
"1650.0_51950.0","4850.0_52050.0","32.4142136","3241.4213562373097"
"49550.0_35750.0","51450.0_38750.0","38.455844799999994","3845.5844122715707"
"18850.0_10450.0","19450.0_12850.0","50.3847768","3272.7922061357854"
"28650.0_25450.0","29550.0_22750.0","30.7279224","3072.792206135786"
"2150.0_30650.0","3350.0_26750.0","43.97056319999997","4397.056274847714"
"37850.0_54650.0","39850.0_57050.0","34.0416312","3404.163056034262"
"21350.0_34850.0","22450.0_41050.0","66.55634959999996","6655.634918610404"
"11150.0_57750.0","12650.0_56950.0","18.3137088","1831.370849898476"
"55150.0_8750.0","55950.0_9250.0","10.071068","1007.1067811865476"
"35550.0_10750.0","39850.0_8850.0","57.012194399999984","5701.219330881975"
"11750.0_6450.0","13650.0_9350.0","36.87005839999999","3687.0057685088805"
"3050.0_44150.0","3250.0_41350.0","28.8284272","2882.842712474619"
"5550.0_20250.0","6150.0_19250.0","65.35533999999998","1307.1067811865476"
"21750.0_40450.0","22450.0_41050.0","9.4852816","948.5281374238571"
"26950.0_3450.0","26950.0_5250.0","18.0","1800.0"
"3050.0_50450.0","3650.0_48550.0","22.3137088","2231.370849898476"
"7050.0_28950.0","8050.0_30250.0","25.2426408","2524.2640687119283"
"42050.0_4550.0","42450.0_6250.0","18.6568544","1865.685424949238"
"14750.0_50450.0","16650.0_49950.0","21.071068","2107.106781186548"
"11950.0_6550.0","13650.0_9350.0","35.0416312","3504.1630560342614"
"48650.0_51250.0","48950.0_51850.0","7.8284272","782.842712474619"
"50850.0_18550.0","51150.0_18350.0","8.4142136","441.4213562373095"
"57350.0_53550.0","57750.0_54450.0","53.28427199999999","1065.685424949238"
"39250.0_9450.0","39750.0_8950.0","11.6568544","765.685424949238"
"12150.0_51150.0","12250.0_51050.0","1.4142136","141.4213562373095"
"42650.0_5950.0","42750.0_4450.0","15.4142136","1541.4213562373095"
"7250.0_22950.0","8250.0_26850.0","43.14213599999998","4314.213562373095"
"13750.0_36250.0","24750.0_38250.0","121.59798079999992","12159.797974644667"
"38350.0_31750.0","39450.0_31250.0","13.071068","1307.1067811865476"
"42450.0_6250.0","43350.0_5450.0","12.8994952","1289.9494936611666"
"51350.0_10550.0","57350.0_10150.0","64.97056319999997","6497.056274847714"
"47350.0_32050.0","48650.0_31850.0","13.8284272","1382.842712474619"
"1150.0_14650.0","3850.0_19850.0","71.32590319999993","7132.590180780451"
"28350.0_53450.0","28550.0_52550.0","49.142136","982.842712474619"
"51150.0_39050.0","51450.0_38650.0","5.2426408","524.2640687119285"
"17550.0_44450.0","18350.0_42350.0","24.3137088","2431.370849898476"
"20250.0_48550.0","20950.0_49250.0","49.49747599999999","989.9494936611666"
"43850.0_39450.0","44350.0_41450.0","22.071068","2207.106781186548"
"7450.0_32250.0","8350.0_31950.0","10.2426408","1024.2640687119285"
"26750.0_22150.0","29550.0_22750.0","30.4852816","3048.528137423857"
"17750.0_20750.0","20950.0_21750.0","36.142135999999994","3614.213562373095"
"33850.0_13450.0","39850.0_8850.0","84.32590319999991","8432.590180780451"
"8350.0_31950.0","10550.0_34050.0","33.870058400000005","3387.0057685088805"
"40450.0_25950.0","42350.0_24550.0","25.3847768","2538.477631085024"
"16850.0_12050.0","19550.0_12850.0","33.6274176","3362.741699796953"
"6050.0_1450.0","8950.0_950.0","31.071068","3107.106781186548"
"10350.0_56150.0","12650.0_56950.0","26.3137088","2631.370849898476"
"14250.0_36350.0","23750.0_41650.0","117.5391071999999","11753.910524340095"
"48750.0_50.0","51350.0_5950.0","73.28427199999996","7328.427124746189"
"6350.0_24750.0","7350.0_26050.0","27.4852816","2748.528137423857"
"19050.0_53950.0","19750.0_53850.0","19.4142136","741.4213562373095"
"37950.0_30550.0","38850.0_29350.0","15.7279224","1572.7922061357856"
"57850.0_3750.0","58350.0_4650.0","11.071068","1107.1067811865476"
"51850.0_30250.0","52350.0_30750.0","7.071068","707.1067811865476"
"7350.0_24850.0","8450.0_21950.0","33.556349600000004","3355.6349186104044"
"27450.0_21050.0","29550.0_22750.0","28.0416312","2804.1630560342614"
"37950.0_30550.0","38250.0_31650.0","12.2426408","1224.2640687119285"
"38050.0_31550.0","38350.0_31750.0","3.8284272","382.842712474619"
"38650.0_20550.0","38950.0_20350.0","3.8284272","382.842712474619"
"4750.0_56550.0","6950.0_57450.0","25.7279224","2572.792206135786"
"12650.0_56950.0","13550.0_51950.0","55.4852816","5548.5281374238575"
"16850.0_30850.0","18550.0_32050.0","24.8994952","2489.9494936611663"
"1750.0_51550.0","3450.0_51550.0","18.6568544","1865.685424949238"
"14450.0_42050.0","15350.0_43650.0","20.3137088","2031.370849898476"
"12150.0_51150.0","12950.0_52550.0","17.3137088","1731.370849898476"
"10550.0_34050.0","11450.0_36450.0","28.5563496","2855.6349186104044"
"11050.0_58450.0","11950.0_59250.0","12.3137088","1231.370849898476"
"3050.0_44150.0","6050.0_42050.0","39.28427199999999","3928.42712474619"
"19950.0_9050.0","21950.0_8550.0","22.071068","2207.106781186548"
"26550.0_31350.0","28150.0_30350.0","20.142136","2014.213562373095"
"8950.0_34950.0","11550.0_34650.0","27.2426408","2724.2640687119283"
"5450.0_29450.0","11650.0_36250.0","93.68124319999986","9368.12408671319"
"9950.0_59150.0","12450.0_59950.0","28.3137088","2831.370849898476"
"48250.0_35050.0","51450.0_38650.0","50.42640799999997","5042.640687119285"
"21350.0_37950.0","23750.0_41650.0","46.94112639999997","4694.112549695428"
"3650.0_20550.0","3950.0_19850.0","38.8284272","1082.842712474619"
"27750.0_47950.0","29250.0_47050.0","18.7279224","1872.7922061357856"
"26750.0_15450.0","28350.0_13950.0","22.213204","2221.3203435596424"
"43150.0_13950.0","44950.0_13750.0","18.8284272","1882.842712474619"
"42950.0_14350.0","44750.0_14450.0","20.8994952","2089.9494936611663"
"48550.0_8350.0","50050.0_9950.0","22.7989904","2279.898987322333"
"55150.0_8750.0","56250.0_12650.0","44.38477679999997","4438.477631085024"
"30550.0_31250.0","33050.0_31450.0","30.8994952","3089.9494936611663"
"14450.0_48850.0","14750.0_50450.0","24.7989904","2479.898987322333"
"22450.0_41050.0","24750.0_38250.0","38.112699199999994","3811.269837220809"
"46050.0_19250.0","48750.0_18650.0","29.4852816","2948.528137423857"
"49050.0_34250.0","51650.0_34450.0","26.8284272","2682.842712474619"
"30550.0_31250.0","31950.0_29750.0","20.7989904","2079.898987322333"
"46950.0_29950.0","47450.0_32150.0","24.071068","2407.106781186548"
"3650.0_41150.0","4650.0_40850.0","11.2426408","1124.2640687119285"
"7450.0_32250.0","11450.0_36450.0","60.91168959999993","6091.168824543142"
"46050.0_19250.0","49150.0_17650.0","39.97056319999999","3997.056274847714"
"31850.0_29650.0","34650.0_33650.0","59.11269919999995","5911.26983722081"
"1150.0_47050.0","1150.0_47650.0","25.7989904","965.685424949238"
"59550.0_46450.0","59750.0_46450.0","10.0","200.0"
"14150.0_36150.0","14250.0_36350.0","2.4142136","241.4213562373095"
"51450.0_5950.0","51650.0_6450.0","27.3847768","724.2640687119285"
"20750.0_19250.0","20950.0_21750.0","29.9705632","2997.056274847714"
"58250.0_50650.0","58550.0_51350.0","8.2426408","824.2640687119285"
"9950.0_59150.0","11950.0_59250.0","20.4142136","2041.4213562373095"
"7250.0_22950.0","7350.0_24850.0","19.4142136","1941.4213562373095"
"12550.0_13950.0","16250.0_14250.0","38.24264079999999","3824.2640687119283"
"11450.0_36450.0","11650.0_36250.0","2.8284272","282.842712474619"
"47450.0_32150.0","48650.0_31850.0","13.2426408","1324.2640687119285"
"12650.0_56950.0","14550.0_54850.0","48.14213599999998","4814.213562373096"
"11050.0_58450.0","12450.0_59950.0","25.3847768","2138.477631085024"
"15050.0_50350.0","16650.0_49950.0","17.6568544","1765.685424949238"
"14450.0_48850.0","16350.0_49950.0","24.3847768","2438.477631085024"
"26450.0_14050.0","26950.0_15550.0","29.6568544","2565.685424949238"
"22450.0_41050.0","22650.0_36450.0","46.82842719999999","4682.8427124746195"
"5450.0_29450.0","10550.0_34050.0","70.05382559999991","7005.382386916237"
"6050.0_1450.0","7950.0_1850.0","20.6568544","2065.685424949238"
"11950.0_6550.0","11950.0_10550.0","44.14213599999998","4414.213562373096"
"15650.0_5150.0","18450.0_5950.0","32.142136","3214.2135623730956"
"30750.0_5050.0","31050.0_5050.0","3.0","300.0"
"38150.0_3050.0","38750.0_3450.0","38.284272","765.685424949238"
"46450.0_5050.0","47050.0_4550.0","21.2426408","924.2640687119285"
"2050.0_45650.0","3050.0_44450.0","25.5563496","2555.6349186104044"
"23050.0_14050.0","23950.0_13550.0","11.071068","1107.1067811865476"
"30050.0_9250.0","31050.0_7750.0","19.142136","1914.213562373095"
"16150.0_5350.0","18650.0_4850.0","27.071068","2707.106781186548"
"48750.0_18650.0","50350.0_19350.0","19.7279224","1972.7922061357856"
"26750.0_15450.0","27850.0_12350.0","35.55634959999999","3555.6349186104044"
"5450.0_29450.0","7450.0_32250.0","37.112699199999994","3711.269837220809"
"3050.0_44250.0","7050.0_43450.0","43.31370879999997","4331.370849898476"
"49150.0_17650.0","50350.0_19350.0","21.9705632","2197.056274847714"
"26950.0_5250.0","28050.0_4750.0","13.071068","1307.1067811865476"
"7850.0_54050.0","8750.0_53350.0","55.6984856","1307.1067811865476"
"1150.0_14650.0","1550.0_13050.0","17.6568544","1765.685424949238"
"55950.0_12750.0","57350.0_10150.0","31.7989904","3179.8989873223336"
"38650.0_20550.0","39850.0_19450.0","16.5563496","1655.6349186104046"
"27750.0_47950.0","28950.0_47750.0","12.8284272","1282.842712474619"
"31250.0_26950.0","32350.0_27750.0","14.3137088","1431.370849898476"
"1650.0_51950.0","3850.0_53950.0","32.0416312","3204.1630560342614"
"16550.0_33350.0","16950.0_32750.0","30.3847768","1107.1067811865476"
"29950.0_30650.0","30450.0_31250.0","19.4852816","1065.685424949238"
"26750.0_15450.0","27050.0_15550.0","3.4142136","341.4213562373095"
"8250.0_26850.0","8450.0_21950.0","50.6568544","5065.685424949239"
"44550.0_48150.0","45350.0_49150.0","13.3137088","1331.370849898476"
"55850.0_28250.0","56650.0_28350.0","8.4142136","841.4213562373095"
"13750.0_43550.0","14950.0_42850.0","14.8994952","1489.9494936611666"
"53150.0_7850.0","55150.0_8650.0","86.08326239999998","2331.370849898476"
"53150.0_7650.0","55150.0_8650.0","89.39697119999998","2414.213562373095"
"28250.0_29450.0","28550.0_29650.0","8.4142136","441.4213562373095"
"1250.0_47050.0","2050.0_45650.0","17.3137088","1731.370849898476"
"55850.0_28250.0","56250.0_26150.0","22.6568544","2265.685424949238"
"7350.0_26050.0","10050.0_23950.0","43.556349599999976","4355.634918610404"
"16150.0_5350.0","18450.0_4050.0","28.3847768","2838.477631085024"
"11150.0_57750.0","12150.0_51150.0","74.28427199999996","7428.427124746192"
"4950.0_41350.0","7050.0_43450.0","50.97056319999999","5097.056274847715"
"33050.0_31450.0","36950.0_32550.0","43.556349599999976","4355.634918610404"
"31950.0_29750.0","36950.0_32550.0","71.69848559999994","7169.8484809835"
"47650.0_37550.0","51450.0_38650.0","42.556349599999976","4255.634918610404"
"750.0_53150.0","1650.0_51550.0","58.84062159999999","2255.6349186104044"
"48650.0_51250.0","50450.0_50550.0","20.8994952","2089.9494936611663"
"47350.0_17250.0","49150.0_17650.0","31.071068","3107.106781186548"
"650.0_53150.0","1550.0_54050.0","12.7279224","1272.7922061357856"
"18650.0_11550.0","19550.0_12850.0","19.3137088","1931.370849898476"
"8750.0_19850.0","9150.0_19350.0","11.2426408","724.2640687119285"
"13750.0_36250.0","22650.0_36450.0","108.01219439999994","10801.219330881977"
"47350.0_17250.0","48750.0_18650.0","23.8994952","2389.9494936611663"
"17850.0_36850.0","18850.0_36650.0","17.071068","1307.1067811865476"
"28150.0_46950.0","29350.0_48750.0","27.6568544","2765.685424949238"
"14450.0_41950.0","14850.0_42050.0","10.4142136","641.4213562373095"
"8350.0_31950.0","11650.0_36250.0","57.49747599999995","5749.7474683058335"
"42050.0_4550.0","42650.0_5950.0","16.4852816","1648.528137423857"
"14450.0_48850.0","15050.0_50350.0","21.3847768","2138.477631085024"
"16350.0_49950.0","16650.0_49950.0","3.0","300.0"
"14150.0_36150.0","21350.0_37950.0","80.04163119999996","8004.163056034262"
"49050.0_34250.0","51350.0_33850.0","24.6568544","2465.685424949238"
"48750.0_50.0","49050.0_3550.0","48.04163119999997","4804.163056034262"
"33650.0_10150.0","35050.0_10050.0","14.4142136","1441.4213562373095"
"39750.0_26150.0","40350.0_25750.0","38.284272","765.685424949238"
"46950.0_29950.0","47350.0_32050.0","22.6568544","2265.685424949238"
"3250.0_41350.0","4650.0_40850.0","16.071068","1607.1067811865476"
"34450.0_33650.0","34750.0_31350.0","24.2426408","2424.2640687119283"
"11050.0_57750.0","11050.0_58250.0","23.2426408","641.4213562373095"
"10350.0_56150.0","12150.0_51150.0","64.52691279999993","6452.6911934581185"
"6350.0_24750.0","7250.0_23150.0","22.3137088","2231.370849898476"
"18950.0_36650.0","22450.0_41050.0","58.497475999999935","5849.747468305833"
"42450.0_6250.0","42750.0_4450.0","19.2426408","1924.2640687119285"
"53650.0_13150.0","53950.0_12650.0","27.3137088","882.842712474619"
"31350.0_10050.0","33650.0_10150.0","26.4852816","2648.528137423857"
"2950.0_44150.0","3850.0_44850.0","21.6568544","1365.685424949238"
"43750.0_26850.0","44050.0_26250.0","23.8284272","782.842712474619"
"55950.0_12750.0","56050.0_11550.0","12.4142136","1241.4213562373095"
"49650.0_33350.0","50050.0_35050.0","18.6568544","1865.685424949238"
"50450.0_9050.0","50950.0_8050.0","54.6984856","1607.1067811865476"
"33650.0_10150.0","34550.0_6650.0","40.97056319999999","4097.056274847714"
"27950.0_7650.0","31050.0_7750.0","33.899495200000004","3389.9494936611663"
"38050.0_43650.0","38850.0_45950.0","27.142136","2714.2135623730956"
"49050.0_34250.0","49850.0_33350.0","12.3137088","1231.370849898476"
"3250.0_25250.0","3650.0_24950.0","24.6568544","782.842712474619"
"44550.0_55150.0","45650.0_54350.0","14.3137088","1431.370849898476"
"43150.0_13950.0","44050.0_12550.0","17.7279224","1772.7922061357856"
"34450.0_33650.0","36950.0_32250.0","30.7989904","3079.8989873223336"
"8950.0_5650.0","10850.0_6450.0","22.3137088","2231.370849898476"
"39850.0_8850.0","40950.0_10850.0","25.142136","2514.213562373095"
"7050.0_28950.0","10150.0_35050.0","74.66904879999994","7466.904755831214"
"33650.0_13250.0","39850.0_8950.0","82.15433039999992","8215.43289325507"
"54050.0_12650.0","55150.0_8750.0","43.556349599999976","4355.634918610404"
"42650.0_5950.0","43350.0_5450.0","9.071068","907.1067811865476"
"12250.0_51050.0","12650.0_56950.0","60.6568544","6065.685424949238"
"51850.0_30250.0","53550.0_30850.0","19.4852816","1948.528137423857"
"38150.0_9950.0","39850.0_8850.0","23.5563496","2355.6349186104044"
"36950.0_44350.0","38850.0_45950.0","25.6274176","2562.741699796952"
"13550.0_43450.0","14950.0_42850.0","16.4852816","1648.528137423857"
"38150.0_19750.0","39850.0_19450.0","18.2426408","1824.2640687119285"
"26850.0_23750.0","29750.0_22750.0","33.142136","3314.213562373095"
"6450.0_42650.0","7050.0_43450.0","10.4852816","1048.528137423857"
"34650.0_33650.0","36950.0_32550.0","27.5563496","2755.6349186104044"
"1550.0_30750.0","3350.0_26750.0","47.455844799999966","4745.584412271572"
"50350.0_5450.0","52050.0_2750.0","34.0416312","3404.163056034262"
"50050.0_8750.0","50950.0_8050.0","57.3137088","1482.842712474619"
"8350.0_31950.0","8950.0_34950.0","33.3137088","3331.370849898476"
"17350.0_11250.0","19550.0_12850.0","30.0416312","3004.1630560342614"
"50250.0_5450.0","50950.0_6450.0","17.4852816","1348.528137423857"
"38550.0_12950.0","39850.0_8950.0","45.38477679999997","4538.477631085024"
"55950.0_28350.0","56650.0_28350.0","7.0","700.0"
"37350.0_57150.0","37950.0_56450.0","42.5979808","948.5281374238571"
"14150.0_36150.0","14450.0_37850.0","18.2426408","1824.2640687119285"
"38950.0_12850.0","39850.0_8950.0","42.72792239999998","4272.792206135786"
"7350.0_24850.0","8350.0_26850.0","24.7279224","2472.792206135786"
"1950.0_50.0","2850.0_650.0","20.071068","1207.1067811865476"
"37450.0_43550.0","38050.0_46650.0","33.48528159999999","3348.528137423857"
"55950.0_28350.0","56250.0_26150.0","23.2426408","2324.2640687119283"
"1750.0_51550.0","2350.0_50650.0","11.4852816","1148.528137423857"
"47550.0_36150.0","51050.0_38450.0","44.52691279999998","4452.6911934581185"
"11950.0_10550.0","16450.0_8950.0","54.11269919999995","5411.269837220809"
"16550.0_43750.0","18250.0_42350.0","22.7989904","2279.8989873223336"
"27450.0_50050.0","29350.0_48750.0","24.3847768","2438.477631085024"
"48750.0_50.0","53850.0_3950.0","69.49747599999993","6949.747468305833"
"14850.0_9150.0","15850.0_6850.0","27.142136","2714.213562373095"
"5350.0_48150.0","5750.0_48250.0","22.071068","441.4213562373095"
"4650.0_40850.0","6050.0_42050.0","48.04163119999998","4804.163056034262"
"19150.0_17650.0","20950.0_21750.0","48.45584479999998","4845.584412271572"
"24650.0_53450.0","26850.0_55150.0","30.7989904","3079.8989873223336"
"3550.0_20550.0","4450.0_20750.0","12.6568544","1265.685424949238"
"14850.0_9150.0","16050.0_6750.0","28.9705632","2897.056274847714"
"46050.0_19250.0","50750.0_18550.0","49.899495200000004","4989.949493661167"
"8950.0_34950.0","11450.0_36450.0","34.142136","3414.213562373095"
"28050.0_49950.0","29250.0_47050.0","33.9705632","3397.056274847714"
"27650.0_24350.0","28750.0_25550.0","21.7279224","2172.792206135786"
"10550.0_34050.0","11550.0_34650.0","15.6568544","1565.685424949238"
"23450.0_14950.0","24650.0_14150.0","15.3137088","1531.370849898476"
"23450.0_14950.0","24450.0_15050.0","10.4142136","1041.4213562373095"
"14350.0_450.0","14350.0_1750.0","13.8284272","1382.842712474619"
"12850.0_59950.0","13250.0_59950.0","20.0","400.0"
"26450.0_9150.0","30850.0_7550.0","50.62741759999997","5062.741699796952"
"7450.0_32250.0","11550.0_34650.0","50.94112639999996","5094.112549695428"
"12150.0_51150.0","13550.0_51950.0","17.3137088","1731.370849898476"
"3550.0_48650.0","3650.0_48550.0","1.4142136","141.4213562373095"
"7350.0_34650.0","8050.0_30250.0","46.899495199999976","4689.949493661166"
"10650.0_13450.0","16250.0_14250.0","59.313708799999986","5931.370849898476"
"11750.0_6450.0","11950.0_10550.0","45.97056319999997","4597.056274847714"
"12650.0_56950.0","12950.0_52550.0","45.24264079999999","4524.264068711928"
"3050.0_44150.0","3650.0_41150.0","32.4852816","3248.528137423857"
"28950.0_48950.0","29250.0_47050.0","25.5563496","2555.6349186104044"
"24550.0_9450.0","25150.0_9350.0","26.3137088","782.842712474619"
"27050.0_53350.0","27250.0_53550.0","2.8284272","282.842712474619"
"24050.0_53050.0","26850.0_55150.0","37.28427199999999","3728.42712474619"
"49550.0_35750.0","51050.0_38450.0","33.213204000000005","3321.3203435596424"
"45750.0_53650.0","46850.0_53450.0","58.35534","1489.9494936611666"
"13750.0_36250.0","18950.0_36650.0","59.455844799999966","5945.584412271572"
"8050.0_30250.0","12050.0_34350.0","70.84062159999993","7084.0620433565955"
"11350.0_49650.0","11350.0_50450.0","40.0","800.0"
"21950.0_15750.0","21950.0_16350.0","12.0","800.0"
"11450.0_36550.0","13250.0_36250.0","81.48528160000001","2065.685424949238"
"9250.0_57350.0","11050.0_58250.0","101.142136","2748.528137423857"
"20150.0_48750.0","20250.0_48550.0","12.071068","241.4213562373095"
"55850.0_12550.0","55850.0_12750.0","8.0","400.0"
"57250.0_46050.0","57450.0_47450.0","17.3137088","1731.370849898476"
"49650.0_35750.0","49950.0_35050.0","41.213204000000005","824.2640687119285"
"42050.0_4550.0","42050.0_6050.0","15.0","1500.0"
"16650.0_49950.0","16750.0_49750.0","2.4142136","241.4213562373095"
"30050.0_9350.0","30250.0_9450.0","8.4142136","441.4213562373095"
"21350.0_37950.0","24750.0_38250.0","38.55634959999999","3855.6349186104044"
"31750.0_28650.0","31950.0_29650.0","53.071068","1141.4213562373095"
"12150.0_51150.0","12250.0_53150.0","20.4142136","2041.4213562373095"
"46750.0_19950.0","47350.0_17250.0","29.4852816","2948.528137423857"
"21850.0_8850.0","22050.0_8550.0","8.4142136","441.4213562373095"
"51850.0_30250.0","52250.0_29650.0","7.6568544","765.685424949238"
"51350.0_10650.0","51350.0_12450.0","31.3137088","2165.685424949238"
"11950.0_21150.0","12050.0_19750.0","34.213204000000005","1807.1067811865476"
"43450.0_40650.0","43850.0_39450.0","13.6568544","1365.685424949238"
"37850.0_54650.0","37950.0_56550.0","21.8994952","2189.9494936611663"
"18550.0_13350.0","18950.0_14150.0","46.142135999999994","1965.685424949238"
"7250.0_22950.0","10050.0_23950.0","32.142136","3214.213562373095"
"44550.0_55150.0","45650.0_53650.0","19.5563496","1955.6349186104046"
"46050.0_19250.0","46850.0_18450.0","13.3137088","1331.370849898476"
"7150.0_49350.0","7950.0_49250.0","21.8284272","982.842712474619"
"47550.0_36150.0","48250.0_35050.0","13.8994952","1389.9494936611666"
"32350.0_27750.0","32750.0_26950.0","9.6568544","965.685424949238"
"11750.0_6450.0","16950.0_7550.0","56.55634959999999","5655.634918610405"
"39850.0_8850.0","41050.0_11150.0","27.9705632","2797.056274847714"
"1750.0_51550.0","4850.0_52050.0","33.071068","3307.106781186548"
"15550.0_5150.0","15750.0_4350.0","14.8284272","1082.842712474619"
"18650.0_11550.0","18850.0_13250.0","17.8284272","1782.842712474619"
"50950.0_8050.0","51750.0_7250.0","16.4852816","1248.528137423857"
"3650.0_41150.0","4950.0_41350.0","13.8284272","1382.842712474619"
"3050.0_50450.0","4750.0_50350.0","17.4142136","1741.4213562373095"
"28150.0_46950.0","28950.0_47750.0","11.3137088","1131.370849898476"
"28050.0_4850.0","28450.0_4450.0","10.2426408","624.2640687119285"
"4950.0_27150.0","5150.0_27550.0","10.8284272","682.842712474619"
"38150.0_19750.0","39750.0_19350.0","17.6568544","1765.685424949238"
"15050.0_42850.0","15450.0_43650.0","16.2426408","1224.2640687119285"
"6350.0_24750.0","8450.0_21950.0","38.455844799999994","3845.584412271571"
"14950.0_42850.0","15350.0_43650.0","10.2426408","1024.2640687119285"
"48250.0_35050.0","49550.0_35750.0","15.8994952","1589.9494936611666"
"4050.0_57050.0","4150.0_57450.0","5.2426408","524.2640687119285"
"1650.0_2350.0","1850.0_50.0","23.8284272","2382.842712474619"
"37750.0_20550.0","38950.0_20350.0","12.8284272","1282.842712474619"
"48750.0_50.0","51250.0_6350.0","76.87005839999996","7687.0057685088805"
"37950.0_30550.0","39350.0_31450.0","17.7279224","1772.7922061357856"
"26750.0_15450.0","27950.0_12650.0","32.9705632","3297.056274847714"
"31950.0_26150.0","32350.0_27750.0","17.6568544","1765.685424949238"
"22450.0_41050.0","23750.0_41650.0","15.4852816","1548.528137423857"
"17050.0_32750.0","18550.0_32050.0","17.8994952","1789.9494936611666"
"16450.0_8950.0","16950.0_7550.0","16.071068","1607.1067811865476"
"7050.0_28950.0","11450.0_36450.0","94.0538255999999","9405.382386916239"
"10950.0_6450.0","11750.0_6350.0","21.142136","1065.685424949238"
"12450.0_15150.0","13250.0_16150.0","50.142135999999994","1565.685424949238"
"7350.0_24850.0","7350.0_26050.0","17.071068","1707.1067811865476"
"46750.0_19950.0","50350.0_19350.0","46.28427199999997","4628.427124746191"
"47550.0_36150.0","51150.0_39050.0","48.01219439999997","4801.219330881976"
"29550.0_4050.0","31550.0_2650.0","25.7989904","2579.8989873223336"
