T50M4F10Pop1, 103130 108116 110124 104120 108108 115124 115126 115129 103111 111122 124127 113127 111126 115115 103122 121125 105120 117127 126126 124127
T50M17F29Pop1, 109129 108109 110115 126127 123128 102103 116116 116126 111129 101125 102127 127127 125125 115121 110110 102125 111130 101103 102126 109124
T50M22F29Pop1, 130130 109122 110130 104120 123123 115124 116129 102115 119129 103125 102127 127130 116127 110121 110121 125125 101130 103130 102126 109109
T50M19F11Pop1, 110128 108108 110110 104104 108108 108110 109126 115129 103119 122122 124127 103117 117125 115115 114121 106125 112120 119123 123126 102107
T50M24F29Pop1, 109111 108109 110110 104120 123123 102108 113116 116129 103105 103122 102127 108127 111127 121121 110110 102125 101120 130130 102126 102110
T50M4F10Pop1, 103128 108116 104110 104115 108123 108115 115126 104115 111111 112122 127127 119127 111126 115123 114122 121125 110112 123127 126126 124124
T50M22F29Pop1, 130130 122127 110130 104120 123123 102103 116129 101102 119129 118125 102127 127127 116122 121123 107121 102122 101130 127130 102126 109109
T50M23F8Pop1, 109111 109109 101110 105120 110123 102103 116122 101104 121129 116118 119119 103127 116117 115128 110114 108125 112130 101130 102126 109109
T50M9F0Pop1, 103109 114116 109110 104105 111129 108124 126126 104129 103119 116117 124127 119119 117126 106115 103122 121130 105112 117130 126126 107108
T50M4F10Pop1, 103128 108116 110124 104115 108123 108124 123126 104115 103103 122122 127127 103113 111117 115115 103114 102121 110112 122123 123126 124127
T50M20F26Pop1, 119130 108122 104115 126126 111123 101124 116126 101109 121123 116117 124127 103117 116121 115123 107114 102125 130130 103103 122130 107118
T50M9F0Pop1, 109109 114116 109130 104105 111129 102124 106126 104109 119119 116117 124127 119119 102126 115115 103122 108125 105111 117130 126126 107127
T50M28F14Pop1, 119130 109122 104129 105120 110123 103115 109122 115129 103111 103118 119127 103127 116122 115115 110121 108125 111130 101103 102118 102123
T50M23F8Pop1, 109111 109115 110113 105120 123128 102102 113122 102104 103129 116118 102119 127127 111117 115128 114114 125125 101112 130130 102102 109109
T50M23F8Pop1, 109111 108115 110113 105120 110123 102103 116122 101104 103121 116125 102119 127127 111116 115121 110114 125125 101101 101130 102126 109109
T50M25F6Pop1, 128128 108114 115129 126126 123123 115115 116123 101115 104111 116118 116127 108127 116125 106110 114121 122129 101130 119119 116130 107124
T50M9F0Pop1, 109109 114116 109130 104127 108129 102124 109126 104109 103119 111116 124124 119119 117117 106115 103122 108130 111112 103130 126126 108127
T50M25F6Pop1, 128130 114114 129130 126126 123123 124124 116116 101115 104111 116116 116127 111127 116116 106110 114122 122129 111111 103119 116116 107124
POP
T50M58F42Pop2, 103123 108114 104110 105105 103123 102124 116123 101101 103119 118125 116119 127128 101116 110115 110125 122125 101112 119119 116118 110124
T50M35F40Pop2, 123130 108114 110115 126127 103103 108124 116130 101101 104104 116125 116124 128128 116116 115115 114121 102122 111111 103119 119119 110124
T50M36F31Pop2, 130130 108108 110130 126127 123123 124124 116116 119119 104111 116125 116127 111128 101116 110115 121125 102122 111119 103119 119119 110124
T50M15F0Pop1, 103109 108114 106110 104104 108123 124124 106116 101105 119119 116117 124127 103119 126127 106110 103118 108125 130130 103117 102126 106107
T50M139F133Pop5, 109113 102102 109110 107109 119119 108110 109109 104109 104104 125125 127127 119119 117127 115115 122122 102106 112112 103127 116126 108108
T50M35F40Pop2, 130130 108114 110115 126127 103103 108108 116130 101101 104104 116125 116116 128128 116116 115121 114121 102122 111111 103119 119119 110110
T50M35F40Pop2, 130130 108114 110130 126126 103103 124124 116116 101101 104104 118125 116116 108128 116116 115121 121125 102122 111111 103119 116119 124124
T50M55F31Pop2, 128130 108108 110115 126127 123123 124124 116116 106119 103119 116117 124124 108128 101116 115117 121121 122122 110119 119119 119119 110110
T50M44F57Pop2, 109130 108122 110130 126126 111128 124124 116116 104119 111119 101116 116127 119128 105116 106115 125128 102106 111119 103103 102116 107108
T50M139F133Pop5, 113130 102114 110113 107109 108119 108124 109109 104116 104104 125125 127127 119119 117127 115115 103122 102121 112112 103127 126126 108113
T50M114F107Pop4, 109128 102114 104104 104115 108108 107107 116123 116129 103111 105116 124124 121127 111126 123128 118121 102108 107112 109127 118126 106127
T50M35F40Pop2, 130130 108108 110130 126126 103123 124124 116116 101101 104104 116125 116124 128128 116116 115115 114121 102122 111111 103119 119119 110110
T50M44F57Pop2, 109130 108122 110110 126127 103123 101124 109116 104119 103104 116129 102116 119128 116126 115123 114125 102108 111119 103128 116119 102110
T50M28F14Pop1, 130130 114122 110130 105120 110123 115124 109123 104129 101103 116118 119124 117127 111127 115128 114121 108125 111130 103130 102126 102106
T50M139F133Pop5, 109113 102114 110113 107115 108119 110115 109123 104116 104104 125125 127127 119119 117127 115115 103122 102102 112112 123127 116126 108108
T50M38F57Pop2, 109123 102116 129130 107126 123128 115124 108116 104126 103104 118125 127127 119128 124126 106110 121128 102108 102111 109128 102119 102108
T50M36F31Pop2, 123128 114114 110115 126127 123123 124124 116116 119119 111119 125125 116127 108111 116116 115121 121125 102122 110111 119119 116119 107110
T50M44F57Pop2, 123130 116122 110130 107126 111128 101124 116130 104119 104119 101129 116127 119127 105124 106115 125128 102106 111119 103128 102119 108110
T50M15F0Pop1, 103109 104108 104110 104104 108129 103124 106116 101104 103119 103111 127127 117119 117127 110115 114118 108125 105112 103117 126126 101107
T50M33F43Pop2, 123130 111114 115130 126126 103123 108115 116116 101106 104119 114125 124124 128128 116116 110115 114114 102102 102111 103103 119126 124124
T50M28F14Pop1, 119130 109114 110129 105126 110123 102115 109123 104126 101103 103116 119127 103130 111116 110115 114121 108122 111112 101103 102126 102109
T50M30F57Pop2, 113123 108122 130130 126127 103111 101124 102126 101104 103130 101125 127127 122128 101126 106110 114125 103108 102111 103119 102119 102108
T50M44F57Pop2, 113130 122122 110130 107126 123128 101124 116130 119119 103104 116125 116127 119128 124126 106121 125125 102108 105111 103128 102116 108110
T50M35F40Pop2, 130130 108114 110130 126127 103123 108124 116116 101101 104104 116125 116124 108128 116116 115115 114121 102102 111111 103119 116119 124124
T50M95F105Pop4, 109128 114122 104110 104107 115128 117124 115122 102129 103119 103112 102119 103103 102124 106115 103121 125125 105111 103103 118126 106127
T50M23F8Pop1, 111119 108109 113113 105120 110123 102102 113116 104129 121121 118125 102119 127127 116116 121128 114114 108125 101101 101130 102108 109109
T50M44F57Pop2, 123130 108116 110110 126126 111123 124124 109130 104119 104111 125129 116127 119128 105124 106121 114125 102108 111119 103128 116119 102108
T50M38F57Pop2, 109123 102122 110129 107126 123128 101124 108109 104126 103104 101118 127127 128128 116126 121123 107128 102108 102111 103128 102126 102124
T50M38F57Pop2, 109113 116122 110130 126127 111128 101115 102108 104106 104111 101118 102127 127128 116125 110123 114121 108108 102111 103128 102119 102108
T50M38F57Pop2, 113129 102116 110130 107127 103128 115115 108116 104116 103104 118125 127127 127128 116125 106123 107121 102108 105111 103109 119126 124124
POP
T50M73F72Pop3, 121123 105130 104110 104129 115128 112115 122130 114119 113119 101109 109119 111127 119121 110110 115120 102102 120120 103119 108114 105124
T50M84F66Pop3, 107128 108108 125130 108129 105118 115121 115130 101101 119119 101122 110119 116117 101124 104115 125125 101102 113127 119119 105122 124124
T50M186F196Pop7, 115129 102130 110130 114125 107118 111115 115130 101130 104119 101118 116119 111121 101116 107115 117129 102129 120120 121121 102119 110129
T50M74F64Pop3, 123128 108130 107130 102126 103128 115115 115130 101101 103119 118122 116119 117130 101121 104104 115120 101102 113120 103103 122122 103124
T50M78F67Pop3, 128128 102108 107125 128129 117118 121121 115115 115130 111119 118122 109119 117127 101121 115115 115115 101103 120120 103103 114114 105124
T50M186F196Pop7, 111115 102108 130130 113126 107118 115121 115115 101104 113119 101118 109119 111121 101105 110115 125129 102129 107120 119121 109119 110124
T50M61F69Pop3, 123128 105108 110110 111124 105118 111115 115122 115116 119119 101118 109116 111127 101119 115118 115125 103103 120127 119119 102122 124124
T50M188F192Pop7, 121130 108108 125130 114126 103103 108114 129130 101101 119130 101116 109116 127128 116116 110115 125125 102122 110120 119121 106116 110129
T50M68F72Pop3, 109130 102130 110130 104108 115120 112121 130130 114130 113119 101109 116119 127130 116120 110115 120120 102103 110120 103121 114119 105124
T50M62F89Pop3, 121130 108108 107125 126129 103118 111115 115130 101119 103130 118129 109119 127127 116121 104110 115115 101102 113120 119119 102121 106124
T50M78F67Pop3, 128128 108130 107107 114126 117118 115121 115130 115115 111119 118122 109123 117127 121121 110115 115125 102102 120120 103119 105114 105124
T50M74F64Pop3, 123128 108130 125130 102129 118128 115121 115130 101101 103130 118122 109109 111117 101101 104110 115120 101101 120120 103119 105105 124124
T50M70F69Pop3, 107128 108108 107110 114126 118123 112115 130130 116130 104104 101118 116116 117121 101121 104115 107115 103105 107120 103119 105122 105124
T50M87F83Pop3, 123128 108112 104129 124126 103128 107114 115129 101116 104130 101116 109116 104111 101125 115115 120129 102102 117120 119121 108119 106124
T50M86F80Pop3, 107107 105108 110110 125128 103118 107111 122130 101115 103103 101116 109116 111111 119120 110115 109125 101102 120127 107119 116116 124124
T50M82F64Pop3, 111130 108130 110125 111129 124128 107115 115130 101119 111119 109117 109110 111117 101121 110115 115120 101102 120120 103119 105122 106124
T50M70F69Pop3, 107128 108108 107110 108126 105118 115115 130130 115116 119119 101118 110116 121127 121124 104115 107115 101105 120120 103119 105122 105124
T50M60F67Pop3, 107123 108130 107125 114126 118118 115115 116123 115128 113119 101122 119127 111127 101101 110118 120120 101102 110120 103119 114114 105106
T50M60F67Pop3, 121123 108108 107129 114125 118124 115122 115130 115128 119119 101117 109127 109127 101101 115118 120120 101102 120126 119119 106114 105124
T50M60F67Pop3, 107123 108108 125129 114129 118124 115122 115123 115128 119119 101118 109127 109111 101101 115118 120120 102102 120120 103119 114114 110124
T50M87F83Pop3, 128128 105112 107110 111124 118128 114114 115129 101119 111119 109116 109116 111117 101125 110115 120125 102129 110117 119119 102122 107124
T50M60F67Pop3, 121128 108112 125129 125126 118124 115115 115123 115119 119119 101117 116119 121127 101124 110115 120125 101101 110120 103119 106114 105106
T50M61F69Pop3, 123128 105130 110110 124126 118118 111115 115130 116119 104119 101122 109116 121127 121124 110118 109125 102103 120127 103119 116122 106124
T50M87F83Pop3, 123128 108108 107110 111126 103128 114115 115130 101101 119130 116118 109119 111117 119125 110110 120129 102102 110117 119121 108119 124124
T50M75F66Pop3, 107128 108108 129130 108126 105128 121124 115130 115116 104119 101118 110119 111121 101101 118118 107120 101102 110127 119121 105123 105105
T50M60F67Pop3, 107128 108112 125129 114129 120124 115115 116130 101128 104113 117118 109119 109121 101124 104118 120120 101102 110126 103119 106114 110124
T50M77F80Pop3, 107130 102130 110110 102126 108123 111115 115130 101114 103111 122129 109110 111111 116119 110110 107115 101102 120120 103119 108114 124124
T50M78F67Pop3, 121130 108130 107107 114129 117118 115121 115115 115130 104119 118122 119123 117127 119121 104115 115120 102102 120120 103103 105106 110124
T50M200F196Pop7, 111129 102108 130130 114125 103124 108111 115129 101130 113113 101101 110124 121127 116119 107115 115129 101102 107110 121121 106119 107110
T50M70F69Pop3, 128128 102108 107110 108124 105123 112115 130130 116130 104119 101118 110116 121127 121124 104115 107115 103105 120120 103119 105122 105124
POP
T50M98F112Pop4, 103109 114122 104107 105107 111119 103107 126127 104126 104111 108117 102127 127130 122124 115128 122122 102121 112112 127127 105108 107108
T50M93F99Pop4, 109111 104104 104110 104127 108115 101117 123126 102119 104105 103115 119127 119127 111126 115128 103107 125130 112120 103128 102120 106127
T50M109F97Pop4, 103128 115122 104113 104104 123128 115124 126126 104129 105119 103117 123127 103127 111117 115123 114122 121125 110112 103127 126126 106107
T50M100F117Pop4, 103109 102127 104110 109110 114123 115117 115126 104129 104104 103115 124127 130130 102126 106106 103121 120121 110112 101117 111126 106127
T50M92F106Pop4, 128128 122130 104110 104105 108128 110124 116116 104126 104104 111116 102114 119119 111126 115115 121122 108125 101110 109127 102116 109124
T50M115F112Pop4, 109111 114114 104107 104105 108123 117117 126127 104129 104119 116117 102114 121130 111124 115115 118122 108121 101110 101103 105118 107127
T50M96F97Pop4, 103111 122130 104110 104107 123128 103110 109126 102125 103103 103117 124127 121130 102116 115115 118118 108108 101112 103127 108126 106109
T50M114F107Pop4, 113128 114122 104104 104115 108108 107117 116123 104116 111119 105116 112127 103121 111126 115115 121121 108120 105112 127127 108126 109127
T50M118F91Pop4, 109128 114115 104130 110129 119119 115124 113115 101103 104121 114118 102127 127130 124126 115123 103118 108121 107120 127127 118130 106127
T50M98F112Pop4, 103109 122127 107107 105106 111123 107108 104127 104126 119121 116117 102127 121127 111122 115121 122122 108121 110119 127127 105126 109109
T50M94F97Pop4, 103128 122122 109130 104106 103123 115124 115126 104104 103103 117125 127127 103127 111126 115115 113122 108125 112130 127127 118126 106123
T50M96F97Pop4, 103111 109122 104110 104118 123128 110124 106109 104125 103103 117125 124127 127130 102127 115128 118122 102108 130130 127127 102126 106109
T50M98F112Pop4, 103111 114122 104110 105107 108119 107108 104115 104104 104111 116117 112127 121127 111116 115128 118122 102108 110119 127127 105108 109109
T50M113F111Pop4, 111111 102127 104110 127129 111123 102124 104126 101102 103121 116116 114127 130130 111122 106115 113118 108126 110112 103127 102108 106106
T50M95F105Pop4, 128128 114117 104110 104107 115128 103117 115122 101102 103105 112125 102119 103103 102126 115123 103121 103125 112120 103117 118120 106124
T50M114F107Pop4, 109128 114127 104104 104104 108123 107107 116126 109116 103104 105116 112127 119127 122126 115128 121121 102120 105107 109127 118126 109127
T50M94F97Pop4, 103128 122122 110130 104106 123128 115124 106126 104109 103104 103125 124127 103130 111126 115115 122122 103121 112130 127127 102126 109127
T50M90F111Pop4, 111128 114116 110110 105129 111123 101124 104115 101104 104104 117125 127127 121130 116126 123123 110128 102108 105112 127128 102119 109118
T50M92F106Pop4, 128128 122130 104110 104115 123128 107124 115116 115126 104119 105116 102114 119130 102116 115115 121122 102108 101112 101109 118130 109109
T50M96F97Pop4, 103111 104122 104104 106118 128128 103124 106109 104125 104105 103117 102124 127130 116127 115128 113122 108108 101112 103127 102118 109109
T50M92F106Pop4, 111128 109122 104110 105115 123128 107110 115116 126129 104119 105118 102114 119130 111116 106115 114121 107125 111112 127127 102116 109127
T50M100F117Pop4, 109109 109114 104110 107129 111123 103117 115115 115119 104111 112115 124127 119130 111127 115123 103121 121125 112112 101127 126126 109127
T50M90F111Pop4, 109128 114116 130130 105107 111123 101107 104122 101102 103104 101125 102127 121130 116124 123128 110122 102106 105111 117128 102102 118127
T50M98F112Pop4, 109109 122127 104107 106107 111123 103107 115127 104126 104121 116117 112127 127130 111124 115121 122122 108125 112112 127127 105126 109109
T50M96F97Pop4, 103111 109122 104110 104107 123128 103110 109126 102129 103103 117125 102124 121130 102127 115115 113118 108125 112130 103127 102108 106109
T50M113F111Pop4, 109111 114114 110130 105129 108123 117124 122126 102102 103104 116117 114127 121127 111116 106128 110113 102126 112130 101127 108118 106108
T50M109F97Pop4, 128128 102109 104110 104105 108108 124124 106106 104129 105119 112125 123127 103119 102111 115123 103114 108125 110130 127127 126126 106107
T50M103F108Pop4, 111111 102109 101104 106109 111128 108124 116123 104129 103119 101125 127127 127127 116117 115128 114118 108113 111130 127130 102108 109127
T50M95F105Pop4, 128128 114117 104110 104105 108128 108124 115115 101101 103105 112125 102119 103103 126126 115123 103122 108125 112120 103117 118118 127127
T50M100F117Pop4, 109109 102114 104110 109129 111114 103117 115115 115119 104119 103112 124127 127130 102111 106123 121121 107125 110112 101117 126126 127127
POP
T50M132F125Pop5, 123128 114122 104110 104110 111129 124124 106109 109109 103104 101125 127127 103119 127127 115121 114122 130130 105105 127127 102102 123127
T50M143F147Pop5, 103128 114116 109110 104127 108119 124124 116126 109116 104119 111125 123127 119119 117126 115123 103122 121121 110112 109128 111126 107108
T50M143F147Pop5, 103128 114116 109110 104109 108119 117124 116126 109116 103104 111125 124127 119119 117126 115123 103122 121125 110110 109130 111126 107108
T50M139F133Pop5, 109113 102102 109110 107115 108119 108115 109115 109116 104104 125125 127127 119119 117117 115115 103122 102121 112112 127127 116126 108113
T50M132F125Pop5, 109123 102114 110113 107110 111111 124124 116122 101109 105119 101125 127127 103119 109127 115123 114122 108130 105105 127127 102116 106123
T50M127F125Pop5, 109128 108122 110110 104109 108111 101124 109109 101109 103104 101125 127127 103119 109127 115123 103122 102106 105112 123127 102111 113118
T50M142F129Pop5, 109111 102102 110110 105109 108119 124124 115123 109116 103119 117125 124127 119119 117122 106115 121122 130130 110112 123127 126126 106113
T50M144F135Pop5, 109128 116122 110130 115127 119123 108124 116126 104126 103119 101116 127127 103119 122126 106115 114122 108125 105105 123127 111126 108109
T50M140F122Pop5, 109109 114114 110113 104127 108108 102108 109115 129129 103104 117125 123127 119127 117126 115115 114121 125130 105110 109127 126126 108127
T50M145F121Pop5, 128128 114114 110126 109110 108119 101108 109116 104116 103104 111116 127127 103127 111125 106123 114122 106121 110110 127128 119126 107107
T50M141F133Pop5, 109113 116122 113113 105127 119128 108110 109109 104116 104104 125125 127127 119119 117126 106115 103121 102102 105110 103127 116126 108127
T50M148F125Pop5, 103114 102116 110113 104110 111129 117124 122126 104109 103105 125125 127127 103103 104117 115123 103122 121130 105112 127128 102126 106124
T50M143F147Pop5, 103128 116116 110110 104104 108108 117124 126126 101109 103104 101125 123124 119119 126126 115115 103122 121125 110110 127128 111126 108123
T50M123F147Pop5, 109130 102116 110113 104105 123129 115124 126126 101129 103119 111125 102124 108119 126126 123123 103122 102121 110110 127127 126126 108109
T50M127F125Pop5, 128128 116122 110110 107110 103111 124124 109122 101109 104104 101125 127127 103119 117127 115123 103122 102106 105105 117127 119126 106113
T50M143F147Pop5, 103128 114116 109110 104104 108111 124124 126126 101116 103119 111116 124127 119119 126126 115123 121122 121125 110112 109127 126126 107107
T50M132F125Pop5, 109128 102122 110113 107127 111128 124124 106122 109109 105119 101101 127127 103119 109127 106115 114122 108130 105105 127127 102126 123124
T50M143F147Pop5, 109128 114116 110130 104127 111119 117124 126126 101109 104104 101116 123124 119119 117126 115123 121122 121121 110112 109130 126126 107123
T50M126F147Pop5, 109128 116116 110110 104104 111111 117124 109126 101104 103103 112125 124127 119127 126127 123123 103122 103108 105110 103127 102126 107108
T50M146F147Pop5, 103109 114122 110110 104104 119119 117124 115126 116129 103104 116125 123127 119119 111126 115123 103103 102121 110112 123127 126126 108113
T50M145F121Pop5, 103123 114114 110110 109110 108119 101107 109116 104116 104104 101116 127127 119127 111125 106123 114122 106121 105111 127128 119126 107127
T50M143F147Pop5, 103109 116116 110110 104109 108119 124124 126126 116129 104119 111116 124127 119119 117126 115115 103122 121125 110112 109130 111126 107108
T50M139F133Pop5, 109130 102116 110113 105107 108108 110115 115123 104109 104104 125125 127127 119119 117117 115115 122122 106121 112112 103123 126126 108113
T50M141F133Pop5, 109113 102116 110113 105110 119123 108124 109109 109116 103104 101125 127127 119119 117126 106115 103122 102121 110112 123127 116126 108113
T50M132F125Pop5, 123128 114122 104110 107110 111129 124124 116122 101104 103104 116125 102127 119119 111127 121123 121122 102130 105105 127127 102126 106124
T50M136F135Pop5, 103109 102122 109110 115127 119119 124124 109126 104126 103103 101125 127127 103108 117126 106121 114122 121125 105105 103127 126126 107108
T50M123F147Pop5, 103128 116122 110110 104127 123129 124124 109126 104129 103119 111112 124127 119119 111127 115123 114122 102125 110110 103127 116126 107108
T50M120F147Pop5, 109128 102116 110113 104110 108119 107124 109126 104104 119119 111125 123127 103119 126126 123123 103121 121125 105110 103109 126126 108127
T50M144F135Pop5, 109109 102122 110110 107127 119123 108124 109109 109126 103104 101112 127127 108119 122122 115115 103114 121125 105112 103127 111126 108113
T50M126F147Pop5, 109128 114116 110113 104110 111128 103117 126126 101129 103119 111112 127127 103119 126127 115123 103122 108121 105110 103109 102126 107124
POP
T50M150F163Pop6, 118130 108127 110129 126128 105127 114115 115115 117128 104104 109122 116127 109116 101101 110110 120120 101103 103110 119121 106106 105129
T50M164F165Pop6, 107123 105112 110129 125129 105124 114122 130130 117128 104119 101129 108116 121121 101119 110115 107120 102103 103126 114119 106126 106110
T50M179F158Pop6, 107130 108108 110114 125126 103115 111124 115130 114119 104104 101101 116116 121127 101101 110115 117120 102102 110127 119119 112116 105105
T50M171F161Pop6, 107112 108115 113114 120127 103105 115122 122127 114119 104104 101117 116119 127127 118119 110110 120120 101103 102110 119121 106106 105129
T50M171F161Pop6, 107112 108127 114129 120126 103103 112122 115122 114119 104117 101114 116119 121127 118119 106110 120120 101103 110120 107119 106106 105106
T50M162F178Pop6, 107107 108115 126129 126129 120122 112122 122122 119128 117117 118129 104105 120120 124124 124129 120129 111122 109127 107114 109114 101105
T50M162F178Pop6, 107130 108108 126126 126130 120122 112122 116122 107119 117130 117129 105119 120121 124124 124129 120129 111111 102120 107107 114114 101105
T50M150F163Pop6, 107130 108127 110129 126126 103107 114115 115115 117128 104104 101122 116127 116121 101119 110115 120120 101105 103126 119119 106106 105105
T50M164F165Pop6, 107123 108112 110110 125126 124128 114122 115130 117128 104119 109129 110116 116121 101119 110118 107117 102102 126127 114119 106109 105106
T50M175F176Pop6, 109123 102105 114129 129129 120128 123123 115122 101119 104130 101117 108127 109116 119119 110110 117120 101102 111111 107119 106108 101105
T50M179F158Pop6, 123130 108108 110114 108125 103124 122124 115130 116128 104104 101101 116127 121121 101124 110118 115120 102102 110111 119119 106112 105124
T50M166F177Pop6, 118129 102105 104110 125129 127128 114122 115115 101128 119119 101122 116116 121121 101101 110118 107120 102102 103127 119119 106106 101105
T50M168F169Pop6, 123130 105105 129129 126129 103128 114114 115130 101117 113130 101122 108116 116121 101101 110115 107109 102102 103127 107119 102106 105105
T50M162F178Pop6, 127130 108115 126129 127129 103120 112123 122129 107119 104117 117129 105116 109120 124124 106129 115129 111111 102120 107112 109114 101105
T50M171F161Pop6, 107107 108127 114129 126128 103120 112122 123127 114119 104119 101101 105116 120127 119124 110124 120120 101101 110120 107121 106106 105129
T50M153F169Pop6, 123130 108112 129129 126126 107128 122123 115130 101128 104119 101101 108110 111116 101124 115118 115120 101102 103127 119119 106106 110110
T50M151F178Pop6, 107109 108127 104114 125129 103120 112122 115123 114119 104117 101114 110119 121121 118124 115124 116120 105111 102120 103112 106122 105106
T50M150F163Pop6, 107118 108127 110129 120126 105127 114122 115122 117128 104104 109122 116116 109117 119119 110115 116120 103105 120126 119121 106106 105106
T50M152F173Pop6, 109118 102105 114129 126129 107127 112114 115122 116117 104113 109118 116126 109121 101119 106110 109120 101102 103127 107114 106109 105105
T50M171F161Pop6, 107130 108115 129129 127128 103105 115122 115127 117119 104117 101117 105119 121127 118119 106110 120120 101103 110120 119121 106106 105105
T50M387F361Pop13, 123123 102115 102126 120129 102120 110112 121122 119119 105130 101109 105108 111128 119124 110124 129129 105123 127127 117121 109121 105122
T50M150F163Pop6, 118130 105127 110129 126126 107127 115122 115123 117128 104119 101109 116116 116117 119119 115118 120120 102105 120126 119121 102106 105105
T50M175F176Pop6, 123123 102105 114129 126128 124128 122123 115115 101119 119130 101122 108116 109116 101119 110110 109120 102105 111111 119119 106108 101105
T50M179F158Pop6, 123130 108108 110110 111125 103115 122122 130130 114116 119119 101101 116116 121127 101124 110115 115117 102102 111127 119119 106112 105105
T50M179F158Pop6, 109130 108108 110130 108126 105115 122124 130130 114116 104119 101101 116116 121121 101101 110122 117120 101102 110127 119119 106112 105110
T50M152F173Pop6, 109123 102127 129129 128129 107127 112122 115122 114117 104119 117118 105116 116121 101119 110118 107120 101105 103127 114119 106108 105105
T50M164F165Pop6, 107123 108112 110110 108125 124124 122122 115130 117119 119119 109129 110116 116121 101105 110115 107120 102102 126127 119119 109126 105106
T50M365F378Pop13, 107109 102115 114126 120126 118120 112112 122122 114119 124124 118129 105126 109120 101107 124124 109129 102103 103107 110121 114123 101105
T50M152F173Pop6, 109123 102105 129129 126129 124127 112114 115122 114117 104113 101109 105116 116121 101119 106110 109109 103105 103127 107119 108109 105105
T50M150F163Pop6, 107118 108127 110129 120128 103107 114122 115122 117128 104119 109122 116116 109117 119119 110115 116120 103105 103126 119121 102106 106129
POP
T50M188F192Pop7, 115121 108108 115125 114126 103103 108115 116130 101119 119130 101118 109109 111127 105116 115121 120125 101102 110111 119119 105116 110110
T50M205F190Pop7, 115123 108108 110125 114129 103118 115121 116130 101101 113119 101118 116124 111128 116116 110115 129129 101102 111120 119121 119122 110129
T50M194F209Pop7, 111111 108130 115130 114128 115124 112122 129130 101114 103113 101101 116124 111127 101105 115115 109129 101101 103113 119121 109121 107129
T50M183F203Pop7, 111123 130130 110110 127129 105105 108121 130130 101119 104113 101101 124127 104122 119125 107115 120125 102102 117120 103103 122122 110124
T50M181F196Pop7, 129129 102130 130130 125127 103107 107111 115115 101101 101104 101118 116123 121121 101119 106107 117117 102102 107120 119121 106106 110129
T50M186F196Pop7, 115129 108130 110130 113114 103118 111121 115130 104130 113119 101118 109110 111121 101116 115115 117129 101129 107120 119121 119122 110110
T50M200F196Pop7, 111129 108130 130130 113125 107128 108111 115129 101101 104119 101101 110122 121121 116119 115115 115117 101129 110120 119121 109119 107129
T50M201F206Pop7, 115128 108130 129130 114124 118118 111111 115115 116119 113113 109118 109110 104127 121125 104110 120120 102129 110117 119119 122123 105110
T50M201F206Pop7, 107128 108130 115129 114126 118118 111114 115115 116119 113113 109116 109109 104104 121125 104115 120120 129129 110117 119119 119123 105105
T50M201F206Pop7, 115128 108108 115129 114126 118118 111114 115115 116119 111113 109116 109109 104104 121121 110115 120120 102102 110117 119119 119122 105110
T50M180F209Pop7, 111129 102112 129129 113126 119127 108112 115115 101119 119119 101101 108119 111127 119121 110115 120120 101101 113120 119121 121122 110129
