T100M133F139Pop7, 109109 107111 110115 116117 117117 124124 111121 122122 124129 103122 118124 120120 116119 109118 113113 118129 101109 114114 107119 117117
T100M37F38Pop2, 109109 107107 110115 117117 117127 108108 121121 119122 104129 113126 111111 120120 119119 109109 115115 129129 113113 114114 107107 119119
T100M37F38Pop2, 109109 107107 110110 117117 117127 108108 121121 119122 104129 113113 111111 120120 119119 109118 115115 129129 113113 114114 107107 119119
T100M28F24Pop2, 109109 107107 110115 116116 117125 108124 121121 122122 113129 112122 118124 120122 119119 109109 114114 118118 101109 114114 107117 112112
T100M37F38Pop2, 109109 107107 110115 117117 117127 108108 121121 119122 104129 113126 111111 122122 119119 109118 115115 129129 113113 114114 107107 119119
T100M29F39Pop2, 109128 107107 110110 116116 117125 108120 121121 119122 104129 113122 111111 122122 119119 109118 115115 129129 113113 104114 107107 119119
T100M25F27Pop2, 128128 111111 115115 116117 117127 108108 121121 119119 113124 113113 111111 122122 119119 109118 115115 129129 113113 114114 107107 119119
T100M26F39Pop2, 128128 107111 110110 116117 117117 120124 121121 122122 104129 113122 111111 120122 119119 109118 113115 129129 113113 104104 107107 119119
T100M32F39Pop2, 109128 107107 110110 117117 117117 108108 121121 119122 104129 113113 111111 120122 119119 109118 113115 129129 113113 104114 107107 119119
T100M28F24Pop2, 109109 107111 115115 116116 117125 124124 111121 122123 113129 112122 124124 120122 119120 109109 114114 118118 109113 114114 107117 112117
POP
T100M43F53Pop3, 109128 105111 110122 117121 117117 124124 121121 119122 113124 122126 124124 118122 119119 109109 107113 103129 109113 114114 119119 119120
T100M47F55Pop3, 128128 111111 101101 116117 117117 108124 121121 122123 124124 112126 111124 122122 120120 109109 113113 129129 109109 114114 117117 119120
T100M49F41Pop3, 128128 111111 101101 117117 117117 108124 121121 122122 124124 122126 124124 120122 120120 109109 113113 128129 109109 114114 107119 119120
T100M51F56Pop3, 109128 107111 101115 117117 117125 124124 111121 119122 113124 126126 111118 120122 116120 109109 113114 118129 101109 114114 107107 117119
T100M44F50Pop3, 128128 105111 110115 116117 117117 108108 121121 122122 113124 122126 111124 118122 119119 109109 113113 103128 109113 114114 107117 117120
T100M51F56Pop3, 109128 107111 101115 116117 117125 108124 111121 122123 124129 113126 111118 120122 116120 109109 113114 118129 101113 114114 107117 117120
T100M40F53Pop3, 128128 111111 110110 116117 117117 108124 121121 122122 124124 126126 111124 122122 120120 109109 113113 129129 109113 114114 117119 119120
T100M43F53Pop3, 109128 105111 101122 117117 117117 124124 121121 122122 113124 122126 111124 120122 119119 109109 113113 129129 109113 114114 119119 119120
T100M43F53Pop3, 109128 111111 101101 117117 117117 124124 121121 119122 113124 122122 111124 120122 120120 109109 107113 103129 113113 114114 119119 119120
T100M42F41Pop3, 128128 111111 110110 116117 117117 108124 121121 122122 124124 112126 111124 122122 120120 109109 113113 129129 109113 114114 107117 120120
T100M43F53Pop3, 109128 111111 101110 117117 117117 124124 121121 119122 124124 122122 111124 120122 119120 109109 107113 103129 109109 114114 117119 119120
T100M47F55Pop3, 128128 111111 101101 116117 117117 124124 121121 122122 124124 112126 111124 118122 119120 109109 113113 103129 109109 114114 117117 119119
T100M40F53Pop3, 128128 111111 101110 116117 117124 108124 121121 122122 124124 112122 111124 120122 119120 109109 113113 129129 109109 114114 117119 119120
T100M51F56Pop3, 109128 107111 101110 116117 117125 108124 121121 119122 113124 112113 111118 118122 119120 109118 113114 118129 101113 114114 107117 117120
T100M47F55Pop3, 128128 111111 101101 116117 117117 108124 121121 122122 124124 112113 111111 118122 120120 109109 113113 103129 109109 114114 117119 119119
T100M42F41Pop3, 128128 111111 110115 117117 117117 108124 121121 122122 124124 122126 124124 122122 120120 109109 113113 129129 109109 114114 107117 120120
T100M40F53Pop3, 128128 111111 101110 116117 117117 108124 121121 122122 124124 112126 111124 120122 120120 109109 113113 129129 113113 114114 117119 119120
T100M58F45Pop3, 109128 111111 101115 116117 117124 108124 121121 122122 113124 112122 124124 122122 119120 109118 113115 103129 113113 114114 107117 119119
T100M52F46Pop3, 128128 111111 101101 116117 117117 124124 121121 122122 124124 112113 124124 122122 119120 109109 113113 103129 109109 114114 117119 119120
T100M44F50Pop3, 109128 111111 110115 116117 117117 108124 121121 119122 124124 122126 111124 122122 119120 109109 107113 103128 109113 114114 107117 120120
POP
T100M71F78Pop4, 128128 107107 115122 116129 117117 108124 121121 122122 113129 113113 124124 120120 119119 109118 113115 103129 113113 114114 120120 112119
T100M73F70Pop4, 109128 107111 110115 116117 116117 124124 121121 122122 113113 118122 111124 122122 119119 109109 114114 103129 101113 114114 119120 112119
T100M63F67Pop4, 109109 107111 110110 117117 117117 124124 121121 122122 113124 118122 111111 120122 119119 109109 114114 103129 101109 114114 119120 119119
T100M63F67Pop4, 109109 107111 110115 117117 117117 124124 121121 122122 124124 118122 111111 122122 119119 109109 114114 128129 101109 114114 107120 119119
T100M72F75Pop4, 128128 107111 110110 116117 117117 108124 121121 122122 124129 118122 111124 120122 119119 109109 114115 128129 113113 114114 107119 117119
T100M63F67Pop4, 109109 107111 110110 116117 117117 124124 121121 122122 113124 118122 111111 120122 119119 109109 114115 103129 101113 114114 107120 117119
T100M72F75Pop4, 109128 111111 110110 116117 117117 108124 121121 122122 124129 113122 123124 120122 119119 109109 114115 128129 113113 114114 119120 117119
T100M76F79Pop4, 109128 107111 110115 117117 117117 124124 121121 122122 113129 113118 111124 122122 119119 109109 114115 103103 109109 104114 107120 117119
T100M73F70Pop4, 109128 107111 110115 116117 117117 124124 121121 122122 113129 118122 111124 122122 119119 109109 113114 103129 101109 114114 107119 119130
T100M73F70Pop4, 109128 107111 110115 116117 117117 124124 121121 122122 113113 118122 111124 120122 119119 109109 113114 128129 113113 114114 107117 112117
T100M65F77Pop4, 109128 111111 110115 117129 117117 124124 111121 122122 129129 113113 111124 120122 119119 109109 114115 128128 113113 104114 107107 117119
T100M64F70Pop4, 128128 107111 110110 116116 117117 124124 121121 122122 124129 122122 111124 120120 119119 109109 114114 103129 109113 114114 107117 119130
T100M63F67Pop4, 109109 107111 110110 117117 117117 124124 121121 122122 113124 118122 111111 122122 119119 109109 114114 128129 101113 114114 119120 117119
T100M73F70Pop4, 109128 107111 110115 116117 117117 124124 121121 122122 113113 118122 113124 122122 119119 109109 113115 103129 113113 114114 107117 112119
T100M60F61Pop4, 109109 111111 110110 117129 117117 124124 121121 122122 102113 113122 111123 120120 119119 109109 113113 128129 101113 114114 107120 117119
T100M76F79Pop4, 109128 107111 110115 117117 117117 124124 111121 122122 113129 113118 111124 122122 119119 109118 113115 103129 109109 114114 107107 119119
T100M35F24Pop2, 109109 107111 110115 116116 117117 108124 121121 119122 129129 112126 111118 120120 119119 109109 114115 118129 109113 104114 107107 112119
T100M71F78Pop4, 128128 107111 110115 116129 117117 108108 121121 122122 113129 113113 124124 120122 119119 109109 113115 103129 109113 114114 120120 112117
T100M69F77Pop4, 109128 107111 110110 116117 117125 108124 121121 122122 104129 113113 111111 120122 119119 109118 113115 128129 113113 104104 107107 119119
T100M64F70Pop4, 128128 107111 110110 116117 117117 124124 121121 122122 113124 113122 111124 120122 119119 109109 114114 103103 101113 114114 117119 119130
POP
T100M99F84Pop5, 109109 105111 110110 116116 117117 108124 121121 123123 124129 112112 118124 118118 119119 109109 107114 118128 109113 114114 107119 112112
T100M96F81Pop5, 109109 105111 110122 116117 117117 108124 111111 122122 129129 122122 111124 118120 119120 109109 114114 129129 109113 114114 119119 112119
T100M95F85Pop5, 109109 107107 115115 116116 117125 108124 121121 122123 129129 112122 124124 118122 119119 109109 107114 103118 113113 114114 107107 112117
T100M99F84Pop5, 109109 105111 110110 116116 117117 108124 121121 123123 129129 112112 118124 118118 119119 109109 107114 103128 109113 114114 107107 112112
T100M82F83Pop5, 109109 107111 110110 116117 117117 108108 121121 122123 124129 122122 124124 118118 119120 109109 114114 118129 113113 114114 107107 112112
T100M99F84Pop5, 109109 107114 110110 116117 117117 108124 121121 123123 124129 112112 118118 118118 119119 109109 114114 103103 109113 114114 107107 112112
T100M96F81Pop5, 109128 107111 110110 116116 117117 108124 111121 122122 129129 122122 111124 118120 119119 109109 114114 129129 109113 114114 119119 112119
T100M80F92Pop5, 109109 105111 110122 116117 117117 108108 121121 123123 129129 122122 124124 118118 119120 109109 107114 103118 101109 114114 107119 112119
T100M96F81Pop5, 109128 107111 122122 116117 117117 108124 121121 122122 129129 112122 111111 118118 120120 109109 114114 128129 109109 114114 119119 112112
T100M88F86Pop5, 109109 105107 115115 116116 117117 124124 111121 122123 124129 112113 118124 118120 119119 109118 107111 103118 109113 114114 107107 112117
T100M37F38Pop2, 109109 107107 110110 116117 117127 108108 121121 119122 104104 113126 111111 120122 119119 109109 115115 129129 113113 114114 107107 119119
T100M88F86Pop5, 109109 105107 110115 116116 117117 124124 121121 122123 129129 112113 118124 118120 116119 101118 107114 103103 113113 114114 107107 112112
T100M88F86Pop5, 109109 105107 110115 116116 117117 124124 111121 122123 129129 112112 124124 118118 116119 101118 107114 103103 101109 114114 107107 112117
T100M88F86Pop5, 109109 105107 115115 116116 117125 124124 111121 122123 113124 112113 124124 118120 119119 109109 107111 103103 109113 114114 107107 112112
T100M99F84Pop5, 109109 105111 110110 116116 117117 108124 121121 123123 129129 112122 118118 118118 119119 109109 107107 118128 109113 114114 107119 112112
T100M95F85Pop5, 109109 105107 115115 116116 117117 108124 111121 119123 113129 112122 124124 118122 116120 109109 114114 103103 101113 114114 107107 112112
T100M96F81Pop5, 109128 107111 110122 117117 117117 108124 111121 122122 129129 112122 111111 118120 120120 109109 114114 128129 109113 114114 119119 112119
T100M94F93Pop5, 109109 105111 110115 116117 117117 108124 121121 122123 129129 122122 111124 118118 119119 109109 113114 129129 101113 114114 107107 112119
T100M80F92Pop5, 109109 107111 110122 117117 117117 124124 121121 123123 129129 112122 124124 118118 119120 109109 107113 103118 101109 114114 117119 112112
T100M94F93Pop5, 109109 105107 110110 116117 117117 124124 121121 122123 124129 122122 124124 118118 119119 109109 113113 129129 101113 114114 107107 117119
POP
T100M116F118Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 118118 109109 104104 105105 103103 129129 102102 103103 122122 129129 112130
T100M117F106Pop6, 116116 104104 123123 103103 124124 113113 113113 101122 124126 114114 123123 104104 105105 103122 117129 102115 103103 122122 129129 130130
T100M116F118Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 114118 109109 104120 104105 103103 106106 102123 103103 122122 129129 112130
T100M155F147Pop8, 116116 104107 123123 103103 124130 106113 113117 101101 102113 114114 109123 104104 104105 103103 129129 115115 103103 122122 122129 112112
T100M117F106Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 124126 114114 109123 104120 105105 103122 106116 102123 103103 122122 129129 130130
T100M102F111Pop6, 116116 104104 123123 103103 124124 108113 113117 101101 126126 114118 109109 104104 105105 103122 106111 102123 103103 122122 129129 112130
T100M117F106Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 124126 114118 123123 104104 105105 103103 117129 102115 103103 114122 129129 130130
T100M114F105Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 114118 109109 104104 105105 103103 106106 102102 103103 122122 129129 112130
T100M116F118Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 114118 109123 104120 104105 103103 106129 102102 103103 122122 129129 112130
T100M197F192Pop10, 116116 104107 123123 116129 124124 106113 109111 114122 102113 114114 113123 120120 105116 103109 116116 102123 103103 122122 109117 112117
T100M115F118Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 114118 109123 104120 104105 103103 106106 102115 103103 122122 129129 112130
T100M116F118Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 118118 109109 104104 105105 103103 106106 102123 103103 122122 129129 112130
T100M104F100Pop6, 116116 104104 123123 103103 124124 113113 113117 101101 126126 114114 109123 104120 104105 103103 116129 102123 103103 122122 129129 130130
T100M115F118Pop6, 116116 104104 123123 103103 124124 113113 117117 101101 126126 114114 109109 104104 104105 103103 106106 102115 103103 122122 129129 112130
T100M108F105Pop6, 116116 104104 123123 103103 124124 106113 109113 101122 102126 114114 123123 104104 105105 103103 111129 102115 103103 122122 129129 112112
T100M112F119Pop6, 116116 104104 123123 103103 124124 106113 113117 101114 126126 114114 109123 104104 104105 103103 111116 115123 103103 122122 129129 130130
T100M108F105Pop6, 116116 104107 123123 103103 124124 106113 113113 101122 126126 114118 109123 104104 104105 103103 111129 102115 103103 122122 129129 112130
T100M110F105Pop6, 116116 104104 123123 103103 124124 113113 113117 101114 126126 114118 109109 104104 105105 103103 106129 102102 103103 122122 122129 112112
T100M185F188Pop10, 116116 107107 123123 103129 124124 108113 111117 114114 102113 114118 113123 104120 105116 109122 106116 102102 103110 122122 109122 112117
T100M108F105Pop6, 116116 104104 123123 103103 124124 106113 109113 101101 126126 114118 109123 104120 104105 103103 116129 102115 103103 122122 129129 112112
POP
T100M29F39Pop2, 109109 107107 110110 116116 117125 108108 121121 122122 104104 112122 111111 122122 119119 118118 113115 129129 113113 104114 107107 119119
T100M123F129Pop7, 109109 107111 110110 116116 117125 124124 126126 122123 129129 113122 111118 122122 116119 109109 113114 103118 101101 114114 107107 117117
T100M72F75Pop4, 128128 107111 110110 116117 117117 108108 121121 122122 102129 113122 111124 120120 119119 109109 113115 128129 109109 104114 119120 117119
T100M133F139Pop7, 109109 107107 110110 117129 117117 124124 121121 122123 102129 103122 118124 120122 116119 109118 113114 103103 101109 104114 107114 117117
T100M121F138Pop7, 109109 107107 115115 117117 125125 124124 121126 119122 129129 113122 111118 120122 116116 118118 113114 118118 101101 114114 107107 117117
T100M71F78Pop4, 128128 107107 110122 116129 117117 108108 121121 122122 102129 113113 111124 120122 119119 109109 113115 103129 109113 114114 119120 112119
T100M125F135Pop7, 109109 107111 110110 112116 125125 124124 121121 119123 129129 113113 111111 118122 116116 118129 113114 118118 101101 114114 107107 112117
T100M123F129Pop7, 109109 107111 110110 116117 125125 124124 111111 122122 129129 103122 111118 118122 116116 109109 113114 103129 101109 114114 107107 117117
T100M124F138Pop7, 109128 107107 115115 116117 125125 124124 121126 119122 113129 113113 111124 118120 116119 118118 114115 118118 101101 114114 107107 117117
T100M131F128Pop7, 109109 107111 110110 116117 125125 124124 111111 119119 113129 103113 111118 120122 116119 118118 114114 103118 101101 114114 107107 117117
T100M121F138Pop7, 109109 107111 115115 117117 125125 124124 121126 119122 129129 103113 111118 120122 116119 109118 113114 118129 101101 114114 107107 117117
T100M73F70Pop4, 128128 107111 110115 116117 117117 124124 121121 122122 113113 118122 111124 120122 119119 109109 114114 103129 113113 114114 117120 112117
T100M123F129Pop7, 109109 107111 110115 116117 117125 124124 126126 122122 129129 113113 111111 118122 116119 109109 113114 129129 101101 114114 107107 117117
T100M131F128Pop7, 109109 107111 110110 116117 125125 124124 111121 119122 113129 113113 111111 118122 116119 118118 114114 103118 101109 114114 107107 117117
T100M131F128Pop7, 109109 107111 110110 117117 125125 124124 111121 119122 113113 113113 111118 120120 116116 118118 114114 103118 101109 114114 107107 117117
T100M130F139Pop7, 109109 107107 110115 117129 117125 108124 111121 122122 124129 113122 111123 118122 116119 109109 113115 103118 101109 114114 107114 117117
T100M132F134Pop7, 109128 107107 110115 116117 125125 124124 121121 119123 129129 113113 111111 118118 116116 109118 113114 103118 101109 114114 107107 117117
T100M122F134Pop7, 109128 107107 110115 116116 125125 124124 111121 122123 129129 113113 111118 118118 116116 109109 114115 118118 101101 114114 107119 117117
T100M124F138Pop7, 109109 107107 110115 116117 125125 124124 121126 119122 113129 113113 111118 118120 116119 109118 113114 118118 101101 114114 107107 117117
T100M123F129Pop7, 109109 107111 110115 116117 125125 124124 111126 122123 129129 113122 111111 118122 116116 109109 113114 103118 101101 114114 107119 117117
POP
T100M148F140Pop8, 116116 107107 123123 103103 124124 106106 113117 101114 102102 114114 109113 104104 104105 103103 116129 102123 103103 122122 109122 112117
T100M145F149Pop8, 116116 104104 123123 103129 124130 106113 113113 101114 102126 114118 109123 104104 105105 103122 106129 102102 103103 122122 107122 112117
T100M142F157Pop8, 116116 104104 123123 103103 124124 106113 113117 101114 102102 114114 123123 104104 104105 103103 129129 102102 103103 122122 117122 112117
T100M158F157Pop8, 116116 104104 123123 103103 124130 106106 113113 101101 102102 114114 109123 104104 104105 103103 129129 102115 103103 122122 122122 112112
T100M158F157Pop8, 116116 104104 123123 103103 124124 106106 113113 101114 102102 114118 109113 104104 104105 103103 129129 115115 103103 122122 122122 112112
T100M151F154Pop8, 116116 107107 123123 103129 124124 106106 113113 114114 102126 114114 123123 104104 104104 103103 129129 115123 103103 122122 122122 112112
T100M150F154Pop8, 116116 107107 123123 103103 130130 106113 113113 101114 102113 114114 109123 104104 105105 103103 106129 115123 103103 122122 122122 112112
T100M155F147Pop8, 116116 104104 123123 103103 130130 106106 113117 101101 102102 114114 109109 104104 104105 103122 106129 115115 103103 122122 122129 112112
T100M150F154Pop8, 116116 107107 123123 103129 130130 106113 113113 101114 113126 114118 109123 104104 104105 103103 129129 115123 103103 122122 122122 112112
T100M145F149Pop8, 116116 104107 123123 129129 124130 106113 113113 101114 102126 114118 109123 104104 104105 103103 129129 102115 103103 122122 109122 112112
T100M187F191Pop10, 116116 107107 115123 103116 124124 113113 109111 114122 102124 114118 113123 104104 105105 103122 106116 102102 103110 122122 109109 112117
T100M155F147Pop8, 116116 104107 123123 103103 124130 113113 113117 101101 102102 114118 109109 104104 105105 103122 106129 115115 103103 122122 122129 112112
T100M144F147Pop8, 116116 104107 123123 103103 124124 106106 113113 101114 102102 114118 109123 104104 104104 103122 106106 115123 103103 122122 122129 112130
T100M158F157Pop8, 116116 104104 123123 103103 124124 106113 113113 101114 102126 114118 109123 104104 104105 103103 129129 115115 103103 122122 117122 112112
T100M152F159Pop8, 116116 104104 123123 103129 124130 106113 113113 101114 102126 114118 123123 104104 104104 103122 106129 102115 103103 122122 122122 112112
T100M158F157Pop8, 116116 104104 123123 103103 124124 106113 113113 101101 102126 114118 109123 104104 104105 103103 129129 115115 103103 122122 117122 112112
T100M143F159Pop8, 116116 104107 123123 103103 124130 106113 113117 101114 113126 118118 109123 104104 104105 103103 129129 115123 103103 122122 122129 112112
T100M153F147Pop8, 116116 107107 123123 103129 124130 106113 113113 101114 102113 114114 109123 104104 104105 103103 129129 115115 103103 122122 122122 112130
T100M155F147Pop8, 116116 104107 123123 103103 124130 106106 113113 101101 102102 114118 109109 104104 104105 103103 106129 115115 103103 122122 129129 112130
T100M152F159Pop8, 116116 104107 123123 103129 124130 106113 113113 101114 102126 114118 123123 104104 104104 103122 129129 102115 103103 122122 122122 112130
POP
T100M174F177Pop9, 109128 111111 115123 117117 117117 124124 120120 122122 129129 118118 111111 120120 116119 109109 113113 103103 101101 114114 107107 117117
T100M163F166Pop9, 128128 104107 110110 117117 117117 124124 106106 104122 124124 118118 118118 120120 116116 109109 113113 118129 101113 114114 107107 117119
T100M174F177Pop9, 109120 111111 115115 117117 117117 124124 120120 122122 129129 118118 111111 120120 116119 109129 113113 103103 101101 114114 107107 117117
T100M172F162Pop9, 116120 107111 115123 117117 117124 106113 111117 101122 124124 103118 111118 104120 116116 109109 106113 102103 101113 114122 107107 117117
T100M163F166Pop9, 128128 104107 110115 117117 117117 124124 106106 104122 124124 118118 118118 120120 116116 109109 113113 118129 101113 114114 107107 119119
T100M175F162Pop9, 120120 111111 110115 117117 117117 108124 106106 122122 124129 103118 111123 120120 116116 109129 113113 118129 101101 114114 107107 117117
T100M171F166Pop9, 109128 104111 110110 103117 117124 124124 106117 101122 124124 118118 109118 118120 105116 109129 113113 102118 101103 114122 107129 112119
T100M108F105Pop6, 116116 104104 123123 103103 124124 113113 109113 101101 102126 114114 123123 104120 104105 103122 116129 102115 103103 114122 129129 112112
T100M174F177Pop9, 109120 111111 115115 117117 117117 124124 111120 122122 129129 118118 111111 120120 116119 109109 113113 103103 101101 114114 107107 117117
T100M163F166Pop9, 128128 104107 115115 117129 117117 113124 106106 122122 124124 118118 111118 120120 116119 109109 113113 129129 101113 114114 107107 117119
T100M163F166Pop9, 128128 107107 110115 117129 117117 113124 106106 104122 124124 118118 118118 120120 116116 109109 113113 118129 101113 114114 107107 119119
T100M163F166Pop9, 128128 107107 110115 117117 117117 124124 106106 104122 124124 118118 111118 120120 116116 109109 113113 129129 101113 114114 107107 119119
T100M178F168Pop9, 116128 104107 110115 117117 117117 113124 120120 101122 124124 113118 118118 104120 116116 103109 106113 118129 113113 114114 107129 112119
T100M167F162Pop9, 120128 111111 115115 117117 117125 124124 106117 122122 124124 103103 111118 120120 116116 109109 113113 103103 101101 114114 107129 117117
T100M175F162Pop9, 120128 111111 110115 117117 117125 124124 106106 104122 124124 103118 111123 120120 116116 109129 113113 118129 101113 114114 107107 117119
T100M175F162Pop9, 120128 111111 115115 117117 117125 113124 106106 122122 113124 103118 111118 120120 116116 109129 113113 103118 101101 114114 107107 117119
T100M167F162Pop9, 109120 104111 115115 103117 117125 124124 111117 101122 129129 118118 111118 120120 105116 109109 113113 103118 101113 114114 107129 117130
T100M175F162Pop9, 120120 111111 115115 117117 117117 108124 106111 122122 113124 103103 111118 120120 116116 109109 113113 118129 101101 114114 107107 117117
T100M161F173Pop9, 116120 111130 115115 103117 117125 124124 111111 104122 126129 103103 111118 120120 116119 129129 113115 102118 113113 114114 107107 117119
T100M175F162Pop9, 120120 111111 115115 117117 117117 108113 106106 104122 113129 103118 111118 120120 116116 109129 113113 103118 101113 114114 107107 117119
POP
T100M184F192Pop10, 116116 104104 123123 129129 124124 113113 109113 122123 113113 114114 123123 104120 105116 103109 116117 102123 103103 114114 109117 112117
T100M195F189Pop10, 116116 104107 123123 103103 124130 113113 113117 114114 124126 114118 123123 104120 104104 109122 106116 102115 103103 122122 122122 112112
T100M183F199Pop10, 116116 104104 115123 103116 124130 106113 117117 101122 102113 114114 123123 104120 104105 103103 116117 102115 103103 122122 109129 117130
T100M180F188Pop10, 116116 107107 123123 103129 124124 113113 111117 114122 113124 114118 123123 104120 116116 103103 106116 102102 103110 122122 109122 112117
T100M180F188Pop10, 116116 107107 123123 103129 124124 113113 117117 114114 113113 114118 113123 104120 105116 103103 106116 102102 103110 114122 109122 112117
T100M194F198Pop10, 116116 104107 123123 103129 124124 113113 113113 114114 102113 114118 113123 104104 104105 103109 106129 102115 103103 122122 109117 112112
T100M184F192Pop10, 116116 104107 123123 116129 124124 113113 109117 114122 113113 114114 123123 104120 105116 103103 116117 102102 103103 114122 109117 112117
T100M184F192Pop10, 116116 104107 115123 116129 124130 113113 109113 122122 113113 114114 123123 104120 105105 103109 116117 102123 103103 114114 109109 112117
T100M185F188Pop10, 116116 107107 123123 103129 124124 113113 111117 114122 113124 114118 113123 104120 105105 109109 106116 102102 103110 114122 109122 112117
T100M180F188Pop10, 116116 107107 123123 103129 124124 108113 117117 114122 113113 114118 113123 104120 116116 103109 106116 102102 103110 122122 109122 112117
T100M185F188Pop10, 116116 107107 123123 103103 124124 108113 111117 114122 113124 114118 113123 104104 105116 103122 106116 102102 103110 122122 109122 112117
